,Price,Dividends,Volume,NT_cash,NT_lending,NT_loan,NT_nav,NT_pnl,NT_signal,NT_stocks,VI_cash,VI_lending,VI_loan,VI_nav,VI_pnl,VI_signal,VI_stocks,TF_cash,TF_lending,TF_loan,TF_nav,TF_pnl,TF_signal,TF_stocks
0,102.55,0.003983,961837,10000785849.41,0.0,-9960782706.02,80003143.39,3143.39,101.885,40000000.0,10000785849.41,0.0,-9970783491.87,60002357.54,2357.53,103.424,30000000.0,10000785849.41,0.0,-9970783491.87,30002357.54,-29997642.46,0.0,0.0
1,114.37,0.00404376,1061112,10020069430.99,0.0,-9960785849.26,81021515.43,1021515.43,101.913,21737933.7,9951428860.55,0.0,-9970785849.05,60761121.95,761121.95,102.47,80118110.45,10060559256.53,-30071044.15,-9940783492.5,89704719.88,29704719.87,0.0,0.0
2,115.22,0.00400644,151464,10039361105.24,0.0,-9961807444.54,82507825.99,2507825.98,100.534,4954165.29,9993734860.14,0.0,-9971547029.86,69240906.35,9240906.34,101.888,47053076.07,10002430700.22,0.0,-9970490545.85,59991913.01,-8086.99,0.0,28051758.64
3,113.2,0.00398368,56803,10039796959.87,0.0,-9964315466.62,80036831.17,36831.17,99.8323,4555337.92,9985003183.41,0.0,-9980788662.06,60349935.79,349935.78,101.841,56135414.44,10010737334.01,0.0,-9970482459.21,60218122.44,218122.43,0.0,19963247.64
4,112.18,0.00398186,11788,10036984782.0,0.0,-9964352300.51,79920071.09,-79928.9,102.464,7287589.6,9988184936.04,0.0,-9981138624.56,59018016.28,-981983.71,102.274,51971704.8,10010370548.26,0.0,-9970700598.35,59650655.51,-349344.49,0.0,19980705.6
5,112.23,0.00399877,21148,10037716327.81,0.0,-9964272366.23,80013783.28,13783.28,102.619,6569821.7,9988550829.15,0.0,-9980156564.39,60505801.06,505801.06,101.372,52111536.3,10010673151.41,0.0,-9970351226.9,60166566.51,166566.5,0.0,19844642.0
6,113.21,0.00396351,49398,10038903263.06,0.0,-9964286150.31,80003254.91,3254.9,101.789,5386142.16,9987547363.9,0.0,-9980662405.14,60024965.92,24965.92,101.631,53140007.16,10010492480.96,0.0,-9970517805.99,60009525.65,9525.64,0.0,20034850.68
7,112.74,0.00397364,20548,10036099021.24,0.0,-9964289404.57,80047002.69,47002.68,100.956,8237386.02,9990110818.41,0.0,-9980687372.1,60466099.38,466099.38,101.335,51042653.07,10010736043.15,0.0,-9970527331.74,60175672.32,175672.32,0.0,19966960.91
8,112.54,0.00396206,19955,10035093026.84,0.0,-9964336410.26,79966008.96,-33991.04,100.92,9209392.38,9991268962.58,0.0,-9981153507.73,59789938.99,-210061.0,101.123,49674484.14,10010586675.35,0.0,-9970703017.54,59917781.29,-82218.71,0.0,20034123.48
9,112.15,0.00395378,13572,10036202521.06,0.0,-9964302416.59,80017727.21,17727.2,100.423,8117622.74,9990355447.85,0.0,-9980943430.22,60121528.77,121528.77,100.821,50709511.14,10010716503.16,0.0,-9970620793.08,60046576.2,46576.2,0.0,19950866.12
10,111.95,0.00394195,4668,10036962570.1,0.0,-9964320144.98,79972212.67,-27787.32,98.4143,7329787.55,9989707605.81,0.0,-9981064967.77,59825991.49,-174008.5,100.608,51183353.45,10010607064.23,0.0,-9970667372.74,59931550.49,-68449.5,0.0,19991859.0
11,111.64,0.00393363,6301,10036728915.59,0.0,-9964292355.8,80014679.19,14679.18,100.302,7578119.4,9990142663.05,0.0,-9980890946.1,60082838.35,82838.35,101.065,50831121.4,10010675985.2,0.0,-9970598918.36,60032826.04,32826.03,0.0,19955759.2
12,110.85,0.00395152,38045,10037080093.99,0.0,-9964307035.95,79979308.4,-20691.59,100.219,7206250.36,9989880511.7,0.0,-9980973790.61,59861003.33,-138996.67,100.552,50954282.24,10010589712.1,0.0,-9970631746.94,59945432.56,-54567.43,0.0,19987467.4
13,111.71,0.00393146,32248,10039204046.84,0.0,-9964286343.33,79969913.96,-30086.04,98.5998,5052210.45,9988020152.74,0.0,-9980834783.68,59778705.81,-221294.18,100.257,52593336.75,10010541014.5,0.0,-9970577175.65,59913291.65,-86708.35,0.0,19949452.8
14,111.5,0.00391993,6374,10037426068.57,0.0,-9964256254.96,80069023.21,69023.2,97.8959,6899209.6,9989882489.07,0.0,-9980613472.29,60629141.51,629141.5,100.722,51360124.73,10010794142.85,0.0,-9970490460.84,60241347.68,241347.67,0.0,19937665.67
15,110.68,0.00393811,25952,10037230166.78,0.0,-9964325283.39,79987251.89,-12748.1,98.8181,7082368.5,9990239223.97,0.0,-9981242662.74,59905231.23,-94768.77,101.314,50908670.0,10010636054.1,0.0,-9970731826.81,59963188.79,-36811.21,0.0,20058961.5
16,110.76,0.00396123,23111,10038673136.55,0.0,-9964312534.39,79960899.48,-39100.51,99.829,5600297.32,9988948253.46,0.0,-9981147887.29,59721128.93,-278871.07,101.801,51920762.76,10010629707.98,0.0,-9970695012.91,59889634.99,-110365.0,0.0,19954939.92
17,111.53,0.0039803,6080,10039965175.92,0.0,-9964273431.31,80043061.97,43061.96,101.521,4351317.36,9987946172.9,0.0,-9980868994.37,60315412.41,315412.4,101.958,53238233.88,10010766609.01,0.0,-9970584639.24,60124418.53,124418.53,0.0,19942448.76
18,112.17,0.00398642,12274,10039620900.61,0.0,-9964316495.7,80030377.13,30377.12,102.185,4725972.22,9988220910.2,0.0,-9981184431.16,60372021.05,372021.04,102.221,53335542.01,10010838933.65,0.0,-9970709067.02,60139352.4,139352.39,0.0,20009485.77
19,112.77,0.00399672,33267,10038928926.26,0.0,-9964346875.09,80027231.65,27231.65,101.457,5445180.48,9988808614.64,0.0,-9981556481.39,60307982.4,307982.39,103.402,53055849.15,10010945994.48,0.0,-9970848429.97,60115534.88,115534.88,0.0,20017970.37
20,113.14,0.00404287,8959,10037050111.69,0.0,-9964374108.23,80029171.31,29171.31,101.769,7353167.85,9990576396.78,0.0,-9981864487.6,60285802.67,285802.67,103.692,51573893.49,10011059825.04,0.0,-9970963973.05,60107790.65,107790.64,0.0,20011938.66
21,113.69,0.00405423,37618,10036542336.82,0.0,-9964403281.52,80024347.6,24347.59,101.042,7885292.3,9991020884.49,0.0,-9982150312.06,60171076.93,171076.92,103.726,51300504.5,10011125942.65,0.0,-9971071771.52,60066374.33,66374.32,0.0,20012203.2
22,121.18,0.00405555,602052,10038570553.61,0.0,-9964427630.43,80038772.89,14425.29,98.9544,5895849.71,9988881658.43,0.0,-9982321401.5,60251041.57,79964.64,102.711,53690784.64,10011239790.3,0.0,-9971138150.74,60098005.21,31630.88,1.15261,19996365.65
23,115.21,0.00401588,518623,10048927014.64,-4071163.28,-9964427630.43,80428220.93,389448.04,98.4604,0.0,10015492793.96,0.0,-9982321401.5,63792245.48,3541203.91,102.817,30620853.02,9974275033.06,0.0,-9971138150.74,61413192.58,1315187.37,0.0743202,58276310.26
24,110.2,0.00402002,345663,10042328066.55,0.0,-9964427630.43,80427567.47,-653.46,95.9975,2527131.35,9992333050.78,0.0,-9982321401.5,62282887.12,-1509358.36,103.245,52271237.84,10003835951.99,0.0,-9971138150.74,58546432.06,-2866760.52,-0.175317,25848630.81
25,110.99,0.00403676,114244,10038234343.85,0.0,-9964427630.43,80317439.62,-110127.85,95.6788,6510726.2,9977607801.93,0.0,-9982321401.5,60010497.03,-2272390.09,102.681,64724096.6,10022657737.98,0.0,-9971138150.74,57424764.44,-1121667.62,-0.090106,5905177.2
26,111.96,0.0040147,125958,10039832852.98,0.0,-9964427630.43,80364477.73,47038.11,94.8204,4959255.18,9982357810.55,0.0,-9982321401.5,60477234.44,466737.41,102.552,60440825.39,10016312046.38,0.0,-9971138150.74,57466815.07,42050.63,0.00445712,12292919.43
27,112.76,0.00400964,109662,10045089855.49,-253813.32,-9964427630.43,80408411.74,43934.01,95.4103,0.0,9984163254.63,0.0,-9982321401.5,61007786.89,530552.45,102.566,59165933.76,10009252410.5,0.0,-9971138150.74,57574139.32,107324.25,0.0873207,19459879.56
28,110.67,0.0040102,169773,10046565314.18,-1730978.76,-9964427630.43,80406704.99,-1706.75,94.3954,0.0,9988878999.51,0.0,-9982321401.5,61433041.33,425254.44,102.41,54875443.32,10003064014.11,0.0,-9971138150.74,57713398.81,139259.49,-0.0415158,25787535.44
29,111.0,0.0040041,40428,10045256118.9,-414127.14,-9964427630.43,80414361.33,7656.34,95.3597,0.0,9980810260.82,0.0,-9982321401.5,60417245.91,-1015795.42,102.886,61928386.59,10012420490.94,0.0,-9971138150.74,57237080.75,-476318.06,-0.0177399,15954740.55
30,110.42,0.0040227,35603,10044716948.42,0.0,-9964427630.43,80414303.99,-57.34,93.4974,124986.0,9983055322.01,0.0,-9982321401.5,60604323.51,187077.6,103.517,59870403.0,10010718638.5,0.0,-9971138150.74,57285098.76,48018.01,-0.0346543,17704611.0
31,111.17,0.0040474,28954,10045503315.55,-661967.9,-9964427630.43,80413717.22,-586.77,93.5184,0.0,9981088659.19,0.0,-9982321401.5,60293502.53,-310820.98,103.494,61526244.84,10011901750.5,0.0,-9971138150.74,57193322.82,-91775.94,-0.0178333,16429723.06
32,111.05,0.00404649,58832,10045036509.27,-196548.56,-9964427630.43,80412330.28,-1386.94,93.9921,0.0,9982695335.1,0.0,-9982321401.5,60713785.67,420283.14,104.42,60339852.07,10010767884.99,0.0,-9971138150.74,57305430.74,112107.92,-0.0276909,17675696.49
33,110.42,0.00408269,57459,10047616729.52,-2776361.05,-9964427630.43,80412738.04,407.76,93.1556,0.0,9979430517.19,0.0,-9982321401.5,60650593.09,-63192.58,103.453,63541477.4,10011455315.63,0.0,-9971138150.74,57287048.54,-18382.2,-0.0707632,16969883.65
34,113.17,0.00404487,188491,10046836328.82,-1984799.5,-9964427630.43,80423898.89,11160.85,93.1228,0.0,9977039643.33,0.0,-9982321401.5,60292263.03,-358330.06,102.393,65574021.2,10014625021.79,0.0,-9971138150.74,57191649.35,-95399.19,0.0775823,13704778.3
35,111.26,0.00400343,121122,10049478530.55,-4676297.57,-9964427630.43,80374602.55,-49296.34,92.6997,0.0,9985131620.37,0.0,-9982321401.5,61928416.15,1636153.12,102.305,59118197.28,10003893674.85,0.0,-9971138150.74,57532624.4,340975.05,-0.0187987,24777100.29
36,109.55,0.004,72972,10048432478.95,-3569220.8,-9964427630.43,80435627.72,61025.17,92.0673,0.0,9979455890.59,0.0,-9982321401.5,60932308.21,-996107.94,102.63,63797819.12,10010600607.38,0.0,-9971138150.74,57115858.32,-416766.08,-0.0735426,17653401.68
37,110.31,0.00401271,107962,10046393795.96,-1507298.45,-9964427630.43,80458867.08,23239.36,92.3339,0.0,9977494565.64,0.0,-9982321401.5,59953913.39,-978394.82,102.335,64780749.25,10014572084.37,0.0,-9971138150.74,56845482.83,-270375.49,0.00722804,13411549.2
38,111.35,0.00400119,81193,10047923088.45,-3046982.82,-9964427630.43,80448475.2,-10391.88,93.2985,0.0,9981927998.52,0.0,-9982321401.5,60406049.41,452136.02,103.347,60799452.39,10008612168.35,0.0,-9971138150.74,56938548.04,93065.21,0.0695197,19464530.43
39,111.17,0.00404074,13888,10049990909.92,-5143479.2,-9964427630.43,80419800.29,-28674.91,92.2092,0.0,9984392791.6,0.0,-9982321401.5,60981664.35,575614.94,103.548,58910274.25,10004082355.08,0.0,-9971138150.74,57122409.29,183861.25,0.0573837,24178204.95
40,112.05,0.0040486,9163,10049402080.89,-4547520.02,-9964427630.43,80426930.44,7130.15,91.471,0.0,9984210928.9,0.0,-9982321401.5,60888558.1,-93106.25,103.558,58999030.7,10004854924.22,0.0,-9971138150.74,57084262.8,-38146.49,0.0534902,23367489.32
41,111.72,0.00404901,45149,10049068490.23,-4247479.35,-9964427630.43,80393380.45,-33549.99,90.4814,0.0,9984042748.47,0.0,-9982321401.5,61357718.47,469160.37,103.853,59636371.5,10005362169.09,0.0,-9971138150.74,57270126.2,185863.4,0.0328101,23046107.85
42,111.74,0.00406053,20940,10050180038.08,-5346584.04,-9964427630.43,80405823.61,12443.16,89.7642,0.0,9981521732.79,0.0,-9982321401.5,61184039.65,-173678.82,103.236,61983708.36,10006774471.67,0.0,-9971138150.74,57203196.61,-66929.59,0.0486123,21566875.68
43,117.36,0.00403639,466195,10051158763.05,-6326383.58,-9964427630.43,80404749.04,-1074.57,89.025,0.0,9981715076.4,0.0,-9982321401.5,61197404.12,13364.47,102.218,61803729.22,10005605245.92,0.0,-9971138150.74,57207749.54,4552.93,0.658809,22740654.36
44,104.43,0.00399658,1151593,10057610085.92,-13095615.6,-9964427630.43,80086839.89,-317909.15,88.4984,0.0,10002893299.18,0.0,-9982321401.5,64309739.84,3112335.72,101.728,43737842.16,9977978526.16,0.0,-9971138150.74,58350148.86,1142399.32,-0.492656,51509773.44
45,104.38,0.00397742,144965,10047640415.5,-2782641.78,-9964427630.43,80430143.29,343303.4,88.9433,0.0,9953088103.67,0.0,-9982321401.5,59488550.43,-4821189.41,102.035,88721848.26,10036657842.56,-12838206.48,-9971138150.74,52681485.34,-5668663.52,-0.434858,0.0
46,109.08,0.00398943,537733,10045845538.92,-987539.18,-9964427630.43,80430369.31,226.02,90.1363,0.0,9960657749.04,0.0,-9982321401.5,59450045.54,-38504.89,102.698,81113698.0,10030882234.01,-7060158.82,-9971138150.74,52683924.45,2439.11,0.0716878,0.0
47,110.53,0.00401537,20161,10052596992.9,-7782967.08,-9964427630.43,80386395.39,-43973.92,91.2705,0.0,9983435816.34,0.0,-9982321401.5,63107305.84,3657260.3,102.462,61992891.0,10001673434.07,0.0,-9971138150.74,52681359.41,-2565.04,0.0873953,22146076.08
48,111.29,0.00400614,19816,10053047925.27,-8337609.49,-9964427630.43,80282685.35,-103710.04,92.8205,0.0,9984120454.04,0.0,-9982321401.5,63933713.1,826407.26,102.317,62134660.56,10000540675.2,0.0,-9971138150.74,52976473.39,295113.98,0.0714541,23573948.93
49,108.24,0.00400045,316495,10052231958.08,-7573729.66,-9964427630.43,80230597.99,-52087.36,92.0178,0.0,9983846574.26,0.0,-9982321401.5,64363179.33,429466.23,101.9,62838006.57,10001638935.39,0.0,-9971138150.74,53139507.74,163034.35,-0.185349,22638723.09
50,110.81,0.00398418,258044,10047460753.76,-2726349.12,-9964427630.43,80306774.21,76176.22,91.4364,0.0,9971444312.34,0.0,-9982321401.5,62642333.08,-1720846.25,102.099,73519422.24,10018684450.79,0.0,-9971138150.74,52521226.93,-618280.81,0.0298184,4974926.88
51,109.65,0.00399193,98624,10048231175.87,-3561544.21,-9964427630.43,80242001.23,-64772.98,92.2445,0.0,9985035165.62,0.0,-9982321401.5,64391718.22,1749385.14,103.132,61677954.1,10004325964.76,0.0,-9971138150.74,52638404.13,117177.2,-0.0522523,19450590.11
52,111.03,0.00403232,145836,10047937267.16,-3233578.5,-9964427630.43,80276058.23,34057.0,90.6765,0.0,9979933108.27,0.0,-9982321401.5,63747871.82,-643846.4,102.863,66136165.05,10009721650.21,0.0,-9971138150.74,52435912.92,-202491.21,0.0679225,13852413.45
53,111.16,0.0040218,97237,10050297831.52,-5634772.5,-9964427630.43,80235428.59,-40629.64,90.9272,0.0,9985689234.39,0.0,-9982321401.5,64583113.09,835241.27,103.065,61215280.2,10001607782.77,0.0,-9971138150.74,52610124.33,174211.41,-0.0107943,22140492.3
54,110.0,0.0040297,71616,10049304830.14,-4647488.44,-9964427630.43,80229711.27,-5717.32,89.3864,0.0,9981280832.53,0.0,-9982321401.5,64656658.43,73545.34,103.057,65697227.4,10007013164.12,0.0,-9971138150.74,52637274.42,27150.09,-0.0567312,16762261.04
55,113.7,0.00402939,337615,10050211132.86,-5505390.0,-9964427630.43,80278112.43,48401.16,88.6301,0.0,9977331814.03,0.0,-9982321401.5,63973152.53,-683505.9,103.372,68962740.0,10010058701.13,0.0,-9971138150.74,52463200.39,-174074.03,0.249049,13542650.0
56,108.6,0.00404172,485509,10053733861.39,-9213224.7,-9964427630.43,80093006.26,-185106.17,89.0458,0.0,9993130103.59,0.0,-9982321401.5,66296576.09,2323423.56,103.58,55487874.0,9990740504.04,0.0,-9971138150.74,52917704.0,454503.61,-0.168773,33315350.7
57,108.52,0.00404985,22660,10050935156.96,-6127320.6,-9964427630.43,80380205.93,287199.67,88.4968,0.0,9969672850.14,0.0,-9982321401.5,63807803.44,-2488772.65,104.076,76456354.8,10016873770.7,0.0,-9971138150.74,51426585.76,-1491118.24,-0.153694,5690965.8
58,111.42,0.00406924,260629,10051408329.87,-6596171.16,-9964427630.43,80384528.28,4322.35,87.7292,0.0,9970431928.54,0.0,-9982321401.5,63754393.04,-53410.4,104.349,75643866.0,10015644354.75,0.0,-9971138150.74,51422509.17,-4076.59,0.0693747,6916305.16
59,112.47,0.00407992,29540,10053832772.22,-9196941.06,-9964427630.43,80208200.73,-176327.55,88.7648,0.0,9982605014.17,0.0,-9982321401.5,65779631.27,2025238.23,105.243,65496018.6,10001049675.68,0.0,-9971138150.74,51606447.4,183938.23,0.0942798,21694922.46
60,111.23,0.00411488,129679,10055188030.36,-10639099.65,-9964427630.43,80121300.28,-86900.45,88.2457,0.0,9982922691.01,0.0,-9982321401.5,66399276.2,619644.93,105.829,65797986.69,9999379597.06,0.0,-9971138150.74,51811559.28,205111.88,-0.0161652,23570112.96
61,113.17,0.00413777,107271,10055069425.8,-10404899.12,-9964427630.43,80236896.25,115595.97,88.5856,0.0,9975842416.82,0.0,-9982321401.5,65675693.86,-723582.34,106.855,72154678.54,10006580053.34,0.0,-9971138150.74,51553123.18,-258436.1,0.079158,16111220.58
62,112.4,0.00417791,126808,10055478067.2,-10995370.86,-9964427630.43,80055065.91,-181830.34,87.7117,0.0,9981538226.1,0.0,-9982321401.5,66937299.92,1261606.06,105.416,67720475.32,10000478499.54,0.0,-9971138150.74,51834244.34,281121.16,-0.0294511,22493895.54
63,113.54,0.00412164,33953,10055386212.68,-10829740.0,-9964427630.43,80128842.25,73776.34,87.4956,0.0,9974509216.8,0.0,-9982321401.5,66478482.9,-458817.02,105.859,74290667.6,10007601666.14,0.0,-9971138150.74,51682587.8,-151656.54,0.00179019,15219072.4
64,117.46,0.00413897,431648,10055893492.74,-11447216.34,-9964427630.43,80018645.97,-110196.28,87.0721,0.0,9975942544.29,0.0,-9982321401.5,67234801.79,756318.89,106.424,73613659.0,10005663944.19,0.0,-9971138150.74,51837350.79,154762.99,0.502953,17311557.34
65,106.28,0.00416106,1109641,10059393775.92,-15342860.12,-9964427630.43,79623285.37,-395360.6,88.324,0.0,9997923251.37,0.0,-9982321401.5,69780744.71,2545942.92,107.589,54178894.84,9980185851.66,0.0,-9971138150.74,52433666.2,596315.41,-1.10174,43385965.28
66,111.93,0.00420661,619882,10052516466.09,-7660768.68,-9964427630.43,80428066.98,804781.61,88.8819,0.0,9946207278.36,0.0,-9982321401.5,64621780.66,-5158964.05,107.897,100735903.8,10038127507.89,-18679135.12,-9971138150.74,48310222.03,-4123444.17,-0.0047879,0.0
67,118.59,0.00421863,369058,10056694614.21,-12246149.37,-9964427630.43,80020834.41,-407232.57,89.5737,0.0,9976980330.76,0.0,-9982321401.5,69983453.99,5361673.33,108.189,75324524.73,10004172340.59,0.0,-9971138150.74,48306814.49,-3407.54,0.450278,15272624.64
68,117.41,0.00423006,224362,10059722586.2,-16003008.96,-9964427630.43,79291946.81,-728887.6,89.7205,0.0,9996196971.51,0.0,-9982321401.5,74469723.46,4486269.47,106.953,60594153.45,9981930681.34,0.0,-9971138150.74,49214386.11,907571.62,0.13293,38421855.51
69,116.88,0.00418173,69610,10057787423.2,-13928583.12,-9964427630.43,79431209.65,139262.84,90.2191,0.0,9984953659.03,0.0,-9982321401.5,73868074.6,-601648.86,107.521,71235817.07,9995092868.64,0.0,-9971138150.74,48834483.95,-379902.16,0.0687596,24879766.05
70,112.01,0.00420393,364519,10056841467.43,-12924590.4,-9964427630.43,79489246.6,58036.95,91.6908,0.0,9981831514.91,0.0,-9982321401.5,73548801.33,-319273.27,107.32,74038687.92,9999159628.31,0.0,-9971138150.74,48723380.05,-111103.9,-0.274059,20701902.48
71,117.33,0.00419609,506558,10053414863.59,-9102940.69,-9964427630.43,79884292.47,395045.87,92.5311,0.0,9964902760.41,0.0,-9982321401.5,70465188.98,-3083612.35,108.334,87883830.07,10019375174.07,-373889.38,-9971138150.74,47863133.95,-860246.1,0.237435,0.0
72,114.65,0.00423573,343883,10057060369.45,-13180852.2,-9964427630.43,79451886.82,-432405.65,90.0675,0.0,9991215266.5,0.0,-9982321401.5,74644658.36,4179469.38,107.253,65750793.36,9989437859.41,0.0,-9971138150.74,47860767.51,-2366.44,-0.104684,29561058.84
73,117.82,0.00419347,232778,10053076109.67,-8987298.85,-9964427630.43,79661180.39,209293.57,89.8401,0.0,9975458103.62,0.0,-9982321401.5,73143943.47,-1500714.89,106.19,80007241.35,10009091251.71,0.0,-9971138150.74,47188158.47,-672609.04,0.125855,9235057.5
74,115.7,0.00415189,125907,10054737998.26,-10897878.72,-9964427630.43,79412489.11,-248691.28,89.7319,0.0,9987598504.57,0.0,-9982321401.5,75359973.67,2216030.2,105.807,70082870.6,9995291898.07,0.0,-9971138150.74,47442755.45,254596.98,0.0117085,23289008.12
75,113.29,0.00413691,124537,10055650211.78,-11614313.1,-9964427630.43,79608268.25,195779.14,88.7711,0.0,9980278787.56,0.0,-9982321401.5,74100828.76,-1259144.91,105.377,76143442.7,10001702308.34,0.0,-9971138150.74,47025028.0,-417727.45,-0.104354,16460870.4
76,117.06,0.00412012,409941,10054103113.01,-9858042.64,-9964427630.43,79817439.94,209171.69,89.8107,0.0,9974791838.78,0.0,-9982321401.5,72517072.84,-1583755.92,104.674,80046635.56,10008707035.17,0.0,-9971138150.74,46683291.51,-341736.49,0.336364,9114407.08
77,109.54,0.00409262,723180,10057132856.52,-13215956.94,-9964427630.43,79489269.15,-328170.79,90.1022,0.0,9995885351.93,0.0,-9982321401.5,75185387.97,2668315.13,104.237,61621437.54,9984586663.03,0.0,-9971138150.74,46985031.69,301740.18,-0.448549,33536519.4
78,112.48,0.00407554,394509,10052920127.55,-8425597.72,-9964427630.43,80066899.4,577630.25,90.0657,0.0,9960718569.23,0.0,-9982321401.5,71226183.49,-3959204.48,104.076,92829015.76,10023698441.61,-7725418.04,-9971138150.74,44834872.83,-2150158.86,-0.00736648,0.0
79,115.32,0.00406926,253216,10053523766.61,-9255641.76,-9964427630.43,79840494.42,-226404.98,88.9156,0.0,9982385461.69,0.0,-9982321401.5,73722825.47,2496641.98,103.999,73658765.28,10001638126.17,0.0,-9971138150.74,44832851.91,-2020.92,0.267232,14332876.48
80,113.97,0.00406621,147791,10055435472.22,-11401227.12,-9964427630.43,79606614.67,-233879.75,88.2157,0.0,9995153093.5,0.0,-9982321401.5,75586298.96,1863473.49,103.898,62754606.96,9986961637.63,0.0,-9971138150.74,45194107.05,361255.14,0.094238,29370620.16
81,111.41,0.0040623,213400,10054299770.87,-10145837.34,-9964427630.43,79726303.1,119688.43,89.0147,0.0,9987871823.32,0.0,-9982321401.5,74853299.42,-732999.54,104.305,69302877.6,9995368165.5,0.0,-9971138150.74,44851974.5,-342132.55,-0.110252,20621959.74
82,113.77,0.00407819,281818,10053602313.89,-9236557.46,-9964427630.43,79938126.0,211822.9,89.9214,0.0,9976728184.47,0.0,-9982321401.5,73298209.35,-1555090.07,103.037,78891426.38,10007196447.17,0.0,-9971138150.74,44390427.51,-461546.99,0.174413,8332131.08
83,112.13,0.00402862,240525,10056248473.88,-12078505.82,-9964427630.43,79742337.63,-195788.37,89.6604,0.0,9990168479.43,0.0,-9982321401.5,74973312.02,1675102.67,102.582,67126234.09,9991112847.39,0.0,-9971138150.74,44565968.38,175540.87,-0.0680392,24591271.73
84,112.87,0.00401084,181157,10054031063.47,-9719540.53,-9964427630.43,79883892.51,141554.88,89.7617,0.0,9978894514.26,0.0,-9982321401.5,74007175.38,-966136.64,102.921,77434062.62,10004575085.55,0.0,-9971138150.74,44213412.72,-352555.66,0.101423,10776477.91
85,114.61,0.00402407,198621,10053572516.57,-9322497.65,-9964427630.43,79822388.49,-61504.02,90.9702,0.0,9989116321.44,0.0,-9982321401.5,74521773.35,514597.97,103.273,67726853.41,9994817657.16,0.0,-9971138150.74,44284150.66,70737.94,0.345253,20604644.24
86,106.87,0.00403785,850669,10055285279.82,-11179174.01,-9964427630.43,79678475.38,-143913.11,90.3891,0.0,9998817796.76,0.0,-9982321401.5,75569025.29,1047251.94,103.756,59072630.03,9983406235.86,0.0,-9971138150.74,44601629.1,317478.44,-0.951813,32333543.98
87,115.05,0.00405673,874626,10048628616.34,-4217945.16,-9964427630.43,79983040.75,304565.37,91.9747,0.0,9960149029.3,0.0,-9982321401.5,71578694.08,-3990331.21,104.343,93751066.28,10028284973.38,-14724121.12,-9971138150.74,42422701.52,-2178927.58,0.531615,0.0
88,117.21,0.00407969,28998,10055447660.4,-11359461.75,-9964427630.43,79660568.22,-322472.53,92.8449,0.0,10004282793.49,0.0,-9982321401.5,78761576.99,7182882.91,106.31,56800185.0,9978462101.53,0.0,-9971138150.74,42418227.54,-4473.98,0.595015,35094276.75
89,113.08,0.00415658,494603,10056388058.92,-12513456.81,-9964427630.43,79446971.68,-213596.54,94.5717,0.0,10005088697.3,0.0,-9982321401.5,79830046.62,1068469.63,106.789,57062750.82,9976718655.43,0.0,-9971138150.74,43078210.68,659983.14,-0.0995025,37497705.99
90,115.03,0.00417532,48217,10051479295.07,-7337535.04,-9964427630.43,79714129.6,267157.92,96.1686,0.0,9982024998.85,0.0,-9982321401.5,77819600.59,-2010446.03,107.086,78116003.24,10004521078.7,0.0,-9971138150.74,41760459.76,-1317750.92,-0.045141,8377531.8
91,113.3,0.00418693,288274,10051980249.21,-7965252.35,-9964427630.43,79587366.43,-126763.17,95.5834,0.0,9984335566.75,0.0,-9982321401.5,79169732.54,1350131.95,106.681,77155567.29,10001712479.85,0.0,-9971138150.74,41905014.17,144554.41,-0.416667,11330685.06
92,119.95,0.00417109,644611,10047996732.5,-3922446.0,-9964427630.43,79646656.07,59289.64,97.8883,0.0,9971957791.49,0.0,-9982321401.5,78011183.09,-1158549.45,107.627,88374793.1,10018016797.16,-5142347.1,-9971138150.74,41736299.32,-168714.85,0.474958,0.0
93,115.04,0.0042081,537863,10053301193.91,-9456858.0,-9964427630.43,79416705.48,-229950.59,97.2725,0.0,10005733822.54,0.0,-9982321401.5,83204137.44,5192954.35,107.392,59791716.4,9979241072.2,0.0,-9971138150.74,41733063.06,-3236.26,-0.228416,33630141.6
94,119.99,0.00419891,410705,10048968287.49,-4914853.92,-9964427630.43,79625803.14,209097.66,99.0824,0.0,9979184097.6,0.0,-9982321401.5,80756651.46,-2447485.98,106.755,83893955.36,10009949301.28,0.0,-9971138150.74,40360049.1,-1373013.96,0.276494,1548898.56
95,116.58,0.00417401,375782,10050983498.48,-7141564.82,-9964427630.43,79414303.23,-211499.91,98.9353,0.0,10002046451.47,0.0,-9982321401.5,84371342.33,3614690.87,107.094,64646292.36,9985074676.09,0.0,-9971138150.74,40424797.81,64748.71,-0.179935,26488272.46
96,116.08,0.00418726,55811,10048095943.76,-4133577.06,-9964427630.43,79534736.27,120433.04,98.995,0.0,9983060989.79,0.0,-9982321401.5,82534914.21,-1836428.12,107.312,81795325.92,10006868560.31,0.0,-9971138150.74,39674660.71,-750137.1,-0.208297,3944251.14
97,120.31,0.00419576,418199,10044839926.36,-874198.48,-9964427630.43,79538097.45,3361.18,98.9094,0.0,9985172803.11,0.0,-9982321401.5,82187206.25,-347707.96,107.078,79335804.64,10008001731.82,0.0,-9971138150.74,39657974.92,-16685.79,0.332774,2794393.84
