,Gen,Price,Mismatch,Num_NT,Num_VI,Num_TF,Mean_TF,Mean_VI,Mean_NT,Dividends,RDiv,WShare_TF,WShare_VI,WShare_NT,Pos+,Pos-,Rep,Volume,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns
33,33.0,106.16,-7267.335711188673,32.0,36.0,32.0,2.0,101.63238484188375,101.63238484188375,0.004044787333855109,1.2543477151495173,31.404677912481567,39.30221599064544,29.2931060968731,50000000.000000075,1218867.7990509656,0.0,1446370.6341801968,74333720.4983839,4043593.9233515775,0.0,93440274.26564363,-86448.78561460343,103.80200094589723,28392757.606983725,-0.0017777956340023333,10680712.828619437,0.0,0.0,111437970.85509823,860720.303313002,101.63238484188375,100856823.89808188,0.007783882299640941,66824391.93249293,0.0,0.0,100175847.09733866,278042.4965557605,0.0009428625306429073,33385551.482335214,0.002783269338769647
34,34.0,106.83,23996.25073152274,32.0,36.0,32.0,2.0,102.43946123931393,102.43946123931393,0.004033564013212472,-0.4467479941668083,31.40895922334668,39.32930756653336,29.261733210119907,50000000.000000075,1126120.269028062,0.0,2081085.3280992857,73916213.6257922,3759482.1356333713,0.0,93359242.13070661,-81032.13493701769,104.60183519802172,29058914.596262794,-0.0006716980342087197,9144114.854015727,0.0,0.0,111537536.72670129,99565.8716031611,102.43946123931393,103034205.2571111,0.0008934645062105968,69267064.08793765,0.0,0.0,100209943.41482815,34096.31748946011,0.006311228334589414,31157508.111919884,0.00034036465353099994
35,35.0,106.61,-2580.527859261725,32.0,36.0,32.0,2.0,102.15521615420779,102.1552161542078,0.004024009710807064,-0.38228768437009664,31.34425448598143,39.389403941621076,29.266341572397526,50000000.00000006,1175082.4044806785,0.0,1638419.1832891847,75369605.11812285,3914860.4731776603,0.0,93767099.59962231,407857.46891573095,103.85447879852008,27224345.583230276,0.004571485253152479,9254528.246974997,0.0,0.0,112178320.11112688,640783.3844255209,102.15521615420779,102715852.82058243,0.0057450021152576,67546456.80166958,0.0,0.0,100424572.1998576,214628.78502945602,-0.0020593466254796855,32817870.2636478,0.0021417913004997974
36,36.0,106.17,17313.765593609336,32.0,36.0,32.0,2.0,101.91324111074015,101.91324111074013,0.004030591435001121,0.2533773344124965,31.373114021999125,39.376211542644235,29.25067443535668,50000000.00000001,1170598.3607645375,0.0,2568584.2074725027,75847246.71359259,3883825.8738240916,0.0,93574525.43131982,-192574.16830253112,103.30964731783665,27610475.352306843,-0.0018406151349451472,6739020.165955278,0.0,0.0,111970381.06755744,-207939.0435693711,101.91324111074015,104811679.07457735,-0.0018536473301024742,69942178.61669868,0.0,0.0,100364327.0653173,-60245.13454020023,-0.0041271925710533175,30290628.04593491,-0.0005999043184401604
37,37.0,106.26,-7616.586224389743,32.0,36.0,32.0,2.0,102.07993177326806,102.07993177326806,0.004030733097935349,-0.0006888400893528331,31.39521144353736,39.307764036364496,29.29702452009813,50000000.00000004,1207990.4198515983,0.0,1294038.9671524602,75679216.55023074,4011283.1879197136,0.0,93534104.70875822,-40420.72256159643,103.40066290936753,29009851.125438537,9.648665100150024e-05,6163454.579123118,0.0,0.0,111550699.24053276,-419681.82702483237,102.07993177326806,105480338.78818096,-0.0037481503860526924,70642646.91538711,0.0,0.0,100232806.66263346,-131520.4026838392,0.0008476970895734404,29619763.70713723,-0.0013104297764906586
38,38.0,106.41,-26282.501768794144,32.0,36.0,32.0,2.0,102.0835195699709,102.08351956997089,0.004009542702844497,-0.8408238570625304,31.40197084887506,39.33741981054174,29.26060934058328,50000000.00000009,1204171.3521700327,0.0,1844883.2581574733,75138867.14445014,4004246.0495129116,0.0,93425321.7063899,-108783.00236830045,103.68479014114432,31062901.393533625,-0.0013622657728074809,7976214.88151959,0.0,0.0,111643793.36730422,93094.12677149475,102.0835195699709,103820706.21763615,0.0008345454345450519,69163024.60722731,0.0,0.0,100262410.62252428,29603.959890782833,0.0014116318464143518,31145116.178069975,0.0002953519997741326
39,39.0,105.97,-3807.345865647061,32.0,36.0,32.0,2.0,101.54684545650481,101.54684545650481,0.004006458507817766,-0.12837712634947748,31.39134464668714,39.360091911139776,29.248563442173126,50000000.0,1032100.3920331527,0.0,1305752.759420726,74966103.79266144,3417864.9544922872,0.0,93461081.47153953,35759.76514962176,103.43896613673937,29902843.221959,0.0008999931526955331,8936645.569412552,0.0,0.0,111796921.09915586,153127.73185162246,101.54684545650481,102435209.40738215,0.0013715740681422167,68854026.96814273,0.0,0.0,100308140.78529735,45730.16277295351,-0.004134949722770398,31329246.954718117,0.00045610476038843677
40,40.0,105.72,-27773.808247426365,32.0,36.0,32.0,2.0,101.46873423561296,101.46873423561297,0.003975257515945718,-1.2425231298303259,31.360980541539877,39.22133650701286,29.41768295144715,50000000.00000002,1131387.8064776582,0.0,2174382.1076707747,75201886.99294075,3737822.465650563,0.0,93975371.25463842,514289.7830988809,103.06751668436772,27261775.305360977,0.006753244720190745,7010617.70438552,0.0,0.0,111371854.97679473,-425066.12236103415,101.46873423561296,104123769.67197643,-0.0038021272695339383,70477385.05016679,0.0,0.0,100183273.92286077,-124866.86243642867,-0.002359158252335569,29635889.14907146,-0.0012448327868392823
41,41.0,104.92,-2296.7436213992187,32.0,36.0,32.0,2.0,100.678528834515,100.678528834515,0.004023208955463602,1.908590104597812,31.40771977621563,39.22344404030408,29.36883618348036,49999999.99999997,1298867.4119982761,0.0,1396622.3259519367,75706716.37161392,4258661.527089347,0.0,93614256.96289599,-361114.29174243263,101.99224160501247,31286865.442105625,-0.0045883676638695135,6738558.821949192,0.0,0.0,111134387.37636186,-237467.60043288767,100.678528834515,103612147.77593993,-0.002132204770068397,69770163.01428701,0.0,0.0,100113274.19923827,-69999.7236226201,-0.007567158531971208,30122775.287709467,-0.0006987166707739905
42,42.0,105.88,-17874.618522435747,32.0,36.0,32.0,2.0,101.89296094785426,101.89296094785428,0.004030479824532685,0.28062082864651,31.5124393068687,39.16290284029893,29.324657852832395,50000000.000000015,1410825.3697963192,0.0,2394308.204860286,75656704.7728292,4668068.44231357,0.0,92957774.83597219,-656482.1269237897,103.05410004124509,31594535.739709962,-0.006363177328216082,4705387.9254891565,0.0,0.0,110350706.59788905,-783680.7784727812,101.89296094785426,106597596.39844026,-0.007051649781618075,71710456.30164886,0.0,0.0,99892938.30199638,-220335.89724177122,0.009149828440716767,28462029.173017833,-0.0022008659591262053
43,43.0,106.34,-18550.504996157222,32.0,36.0,32.0,2.0,102.0771050940606,102.07710509406058,0.003998887835327596,-1.2505550351179597,31.491054772432737,39.36389722143124,29.145048006135983,50000000.00000001,1397368.699276871,0.0,3426536.6840733932,77501620.88064311,4643630.858784452,0.0,92709879.6515662,-247895.1844059648,103.03382211790681,27762178.117485937,-0.0029399149301436184,7510585.902892528,0.0,0.0,111302984.32392932,952277.7260402739,102.0771050940606,104259734.57972433,0.008629557122006588,66746436.28020619,0.0,0.0,100172485.47466663,279547.17267021537,0.00434454098979975,33553613.93465161,0.002798467813861756
44,44.0,105.6,13099.590790626491,32.0,36.0,32.0,2.0,101.27699718070748,101.27699718070748,0.003996405340770707,-0.10481659194033538,31.45644698084185,39.4355167007071,29.10803631845108,50000000.00000001,1347030.3185250247,0.0,1432601.856451859,76551368.97757375,4445200.051132581,0.0,92812055.54380167,102175.89223545161,102.39053913344675,27735231.638958488,0.0015287932301427981,7543899.387989693,0.0,0.0,111770320.4826169,467336.15868754685,101.27699718070748,103505113.58793116,0.0041987747366004175,67869945.12680393,0.0,0.0,100300050.21485773,127564.74019110203,-0.006958811359789485,32200523.53549123,0.0012734508841089184
45,45.0,105.29,10764.718169647123,32.0,36.0,32.0,2.0,101.21412480103795,101.21412480103795,0.004024251296856874,1.0998278889963373,31.477787730546392,39.29755169511132,29.224660574342288,50000000.00000003,1386064.9984809365,0.0,2930016.041145434,75971077.86480428,4560586.990314307,0.0,92907592.65566002,95537.11185836024,102.1191894563128,28449813.054063212,0.0006901279828577097,4915998.358927906,0.0,0.0,111049012.97592078,-721307.5066960603,101.21412480103795,105833404.30984722,-0.006453479810932832,71303593.6364882,0.0,0.0,100070468.6622953,-229581.5525625497,-0.002935606060605944,28676272.351188935,-0.0022889475336328505
